Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR896666	GSM1156800: SEQC_ILM_BGI_A_1_L02_ATCACG_BC0AYPACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	12185	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896666/SRR896666.sra	SRR896666.sra	SRR896666_GSM1156800_SEQC_ILM_BGI_A_1_L02_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896666/SRR896666_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896666/SRR896666_1.fastq.gz	SRR896666_1.fastq.gz	SRR896666_GSM1156800_SEQC_ILM_BGI_A_1_L02_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR896666	GSM1156800: SEQC_ILM_BGI_A_1_L02_ATCACG_BC0AYPACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	12185	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896666/SRR896666.sra	SRR896666.sra	SRR896666_GSM1156800_SEQC_ILM_BGI_A_1_L02_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896666/SRR896666_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896666/SRR896666_2.fastq.gz	SRR896666_2.fastq.gz	SRR896666_GSM1156800_SEQC_ILM_BGI_A_1_L02_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR896669	GSM1156803: SEQC_ILM_BGI_A_1_L04_ATCACG_AC0AYTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	11472	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896669/SRR896669.sra	SRR896669.sra	SRR896669_GSM1156803_SEQC_ILM_BGI_A_1_L04_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896669/SRR896669_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896669/SRR896669_1.fastq.gz	SRR896669_1.fastq.gz	SRR896669_GSM1156803_SEQC_ILM_BGI_A_1_L04_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR896669	GSM1156803: SEQC_ILM_BGI_A_1_L04_ATCACG_AC0AYTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	11472	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896669/SRR896669.sra	SRR896669.sra	SRR896669_GSM1156803_SEQC_ILM_BGI_A_1_L04_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896669/SRR896669_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896669/SRR896669_2.fastq.gz	SRR896669_2.fastq.gz	SRR896669_GSM1156803_SEQC_ILM_BGI_A_1_L04_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR896671	GSM1156805: SEQC_ILM_BGI_A_1_L05_ATCACG_AC0AYTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	11299	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896671/SRR896671.sra	SRR896671.sra	SRR896671_GSM1156805_SEQC_ILM_BGI_A_1_L05_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896671/SRR896671_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896671/SRR896671_1.fastq.gz	SRR896671_1.fastq.gz	SRR896671_GSM1156805_SEQC_ILM_BGI_A_1_L05_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR896671	GSM1156805: SEQC_ILM_BGI_A_1_L05_ATCACG_AC0AYTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	11299	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896671/SRR896671.sra	SRR896671.sra	SRR896671_GSM1156805_SEQC_ILM_BGI_A_1_L05_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896671/SRR896671_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896671/SRR896671_2.fastq.gz	SRR896671_2.fastq.gz	SRR896671_GSM1156805_SEQC_ILM_BGI_A_1_L05_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR896670	GSM1156804: SEQC_ILM_BGI_A_1_L04_ATCACG_BC0AYPACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	12072	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896670/SRR896670.sra	SRR896670.sra	SRR896670_GSM1156804_SEQC_ILM_BGI_A_1_L04_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896670/SRR896670_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896670/SRR896670_1.fastq.gz	SRR896670_1.fastq.gz	SRR896670_GSM1156804_SEQC_ILM_BGI_A_1_L04_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR896670	GSM1156804: SEQC_ILM_BGI_A_1_L04_ATCACG_BC0AYPACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	12072	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896670/SRR896670.sra	SRR896670.sra	SRR896670_GSM1156804_SEQC_ILM_BGI_A_1_L04_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896670/SRR896670_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896670/SRR896670_2.fastq.gz	SRR896670_2.fastq.gz	SRR896670_GSM1156804_SEQC_ILM_BGI_A_1_L04_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR896674	GSM1156808: SEQC_ILM_BGI_A_1_L06_ATCACG_BC0AYPACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	12371	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896674/SRR896674.sra	SRR896674.sra	SRR896674_GSM1156808_SEQC_ILM_BGI_A_1_L06_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896674/SRR896674_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896674/SRR896674_1.fastq.gz	SRR896674_1.fastq.gz	SRR896674_GSM1156808_SEQC_ILM_BGI_A_1_L06_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR896674	GSM1156808: SEQC_ILM_BGI_A_1_L06_ATCACG_BC0AYPACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	12371	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896674/SRR896674.sra	SRR896674.sra	SRR896674_GSM1156808_SEQC_ILM_BGI_A_1_L06_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896674/SRR896674_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896674/SRR896674_2.fastq.gz	SRR896674_2.fastq.gz	SRR896674_GSM1156808_SEQC_ILM_BGI_A_1_L06_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR896675	GSM1156809: SEQC_ILM_BGI_A_1_L07_ATCACG_AC0AYTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	11161	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896675/SRR896675.sra	SRR896675.sra	SRR896675_GSM1156809_SEQC_ILM_BGI_A_1_L07_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896675/SRR896675_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896675/SRR896675_1.fastq.gz	SRR896675_1.fastq.gz	SRR896675_GSM1156809_SEQC_ILM_BGI_A_1_L07_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR896675	GSM1156809: SEQC_ILM_BGI_A_1_L07_ATCACG_AC0AYTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	11161	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896675/SRR896675.sra	SRR896675.sra	SRR896675_GSM1156809_SEQC_ILM_BGI_A_1_L07_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896675/SRR896675_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896675/SRR896675_2.fastq.gz	SRR896675_2.fastq.gz	SRR896675_GSM1156809_SEQC_ILM_BGI_A_1_L07_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR896673	GSM1156807: SEQC_ILM_BGI_A_1_L06_ATCACG_AC0AYTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	11142	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896673/SRR896673.sra	SRR896673.sra	SRR896673_GSM1156807_SEQC_ILM_BGI_A_1_L06_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896673/SRR896673_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896673/SRR896673_1.fastq.gz	SRR896673_1.fastq.gz	SRR896673_GSM1156807_SEQC_ILM_BGI_A_1_L06_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR896673	GSM1156807: SEQC_ILM_BGI_A_1_L06_ATCACG_AC0AYTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	11142	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896673/SRR896673.sra	SRR896673.sra	SRR896673_GSM1156807_SEQC_ILM_BGI_A_1_L06_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896673/SRR896673_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896673/SRR896673_2.fastq.gz	SRR896673_2.fastq.gz	SRR896673_GSM1156807_SEQC_ILM_BGI_A_1_L06_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR896672	GSM1156806: SEQC_ILM_BGI_A_1_L05_ATCACG_BC0AYPACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	12171	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896672/SRR896672.sra	SRR896672.sra	SRR896672_GSM1156806_SEQC_ILM_BGI_A_1_L05_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896672/SRR896672_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896672/SRR896672_1.fastq.gz	SRR896672_1.fastq.gz	SRR896672_GSM1156806_SEQC_ILM_BGI_A_1_L05_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR896672	GSM1156806: SEQC_ILM_BGI_A_1_L05_ATCACG_BC0AYPACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	12171	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896672/SRR896672.sra	SRR896672.sra	SRR896672_GSM1156806_SEQC_ILM_BGI_A_1_L05_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896672/SRR896672_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896672/SRR896672_2.fastq.gz	SRR896672_2.fastq.gz	SRR896672_GSM1156806_SEQC_ILM_BGI_A_1_L05_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR896676	GSM1156810: SEQC_ILM_BGI_A_1_L07_ATCACG_BC0AYPACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	12503	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896676/SRR896676.sra	SRR896676.sra	SRR896676_GSM1156810_SEQC_ILM_BGI_A_1_L07_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896676/SRR896676_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896676/SRR896676_1.fastq.gz	SRR896676_1.fastq.gz	SRR896676_GSM1156810_SEQC_ILM_BGI_A_1_L07_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR896676	GSM1156810: SEQC_ILM_BGI_A_1_L07_ATCACG_BC0AYPACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	12503	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896676/SRR896676.sra	SRR896676.sra	SRR896676_GSM1156810_SEQC_ILM_BGI_A_1_L07_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896676/SRR896676_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896676/SRR896676_2.fastq.gz	SRR896676_2.fastq.gz	SRR896676_GSM1156810_SEQC_ILM_BGI_A_1_L07_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR896677	GSM1156811: SEQC_ILM_BGI_A_1_L08_ATCACG_AC0AYTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	11271	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896677/SRR896677.sra	SRR896677.sra	SRR896677_GSM1156811_SEQC_ILM_BGI_A_1_L08_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896677/SRR896677_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896677/SRR896677_1.fastq.gz	SRR896677_1.fastq.gz	SRR896677_GSM1156811_SEQC_ILM_BGI_A_1_L08_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR896677	GSM1156811: SEQC_ILM_BGI_A_1_L08_ATCACG_AC0AYTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	11271	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896677/SRR896677.sra	SRR896677.sra	SRR896677_GSM1156811_SEQC_ILM_BGI_A_1_L08_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896677/SRR896677_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896677/SRR896677_2.fastq.gz	SRR896677_2.fastq.gz	SRR896677_GSM1156811_SEQC_ILM_BGI_A_1_L08_ATCACG_AC0AYTACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR896678	GSM1156812: SEQC_ILM_BGI_A_1_L08_ATCACG_BC0AYPACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	12448	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR896/SRR896678/SRR896678.sra	SRR896678.sra	SRR896678_GSM1156812_SEQC_ILM_BGI_A_1_L08_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896678/SRR896678_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR896/SRR896678/SRR896678_1.fastq.gz	SRR896678_1.fastq.gz	SRR896678_GSM1156812_SEQC_ILM_BGI_A_1_L08_ATCACG_BC0AYPACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
