Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR897792	GSM1157926: SEQC_ILM_NVS_A_1_L01_ATCACG_BD08PVACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	20469	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897792/SRR897792.sra	SRR897792.sra	SRR897792_GSM1157926_SEQC_ILM_NVS_A_1_L01_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897792/SRR897792_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897792/SRR897792_1.fastq.gz	SRR897792_1.fastq.gz	SRR897792_GSM1157926_SEQC_ILM_NVS_A_1_L01_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR897792	GSM1157926: SEQC_ILM_NVS_A_1_L01_ATCACG_BD08PVACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	20469	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897792/SRR897792.sra	SRR897792.sra	SRR897792_GSM1157926_SEQC_ILM_NVS_A_1_L01_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897792/SRR897792_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897792/SRR897792_2.fastq.gz	SRR897792_2.fastq.gz	SRR897792_GSM1157926_SEQC_ILM_NVS_A_1_L01_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR897798	GSM1157932: SEQC_ILM_NVS_A_1_L04_ATCACG_BD08PVACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	20523	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897798/SRR897798.sra	SRR897798.sra	SRR897798_GSM1157932_SEQC_ILM_NVS_A_1_L04_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897798/SRR897798_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897798/SRR897798_1.fastq.gz	SRR897798_1.fastq.gz	SRR897798_GSM1157932_SEQC_ILM_NVS_A_1_L04_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR897798	GSM1157932: SEQC_ILM_NVS_A_1_L04_ATCACG_BD08PVACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	20523	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897798/SRR897798.sra	SRR897798.sra	SRR897798_GSM1157932_SEQC_ILM_NVS_A_1_L04_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897798/SRR897798_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897798/SRR897798_2.fastq.gz	SRR897798_2.fastq.gz	SRR897798_GSM1157932_SEQC_ILM_NVS_A_1_L04_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR897799	GSM1157933: SEQC_ILM_NVS_A_1_L05_ATCACG_AD0902ACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	21111	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897799/SRR897799.sra	SRR897799.sra	SRR897799_GSM1157933_SEQC_ILM_NVS_A_1_L05_ATCACG_AD0902ACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897799/SRR897799_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897799/SRR897799_1.fastq.gz	SRR897799_1.fastq.gz	SRR897799_GSM1157933_SEQC_ILM_NVS_A_1_L05_ATCACG_AD0902ACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR897799	GSM1157933: SEQC_ILM_NVS_A_1_L05_ATCACG_AD0902ACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	21111	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897799/SRR897799.sra	SRR897799.sra	SRR897799_GSM1157933_SEQC_ILM_NVS_A_1_L05_ATCACG_AD0902ACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897799/SRR897799_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897799/SRR897799_2.fastq.gz	SRR897799_2.fastq.gz	SRR897799_GSM1157933_SEQC_ILM_NVS_A_1_L05_ATCACG_AD0902ACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR897800	GSM1157934: SEQC_ILM_NVS_A_1_L05_ATCACG_BD08PVACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	20469	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897800/SRR897800.sra	SRR897800.sra	SRR897800_GSM1157934_SEQC_ILM_NVS_A_1_L05_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897800/SRR897800_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897800/SRR897800_1.fastq.gz	SRR897800_1.fastq.gz	SRR897800_GSM1157934_SEQC_ILM_NVS_A_1_L05_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR897800	GSM1157934: SEQC_ILM_NVS_A_1_L05_ATCACG_BD08PVACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	20469	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897800/SRR897800.sra	SRR897800.sra	SRR897800_GSM1157934_SEQC_ILM_NVS_A_1_L05_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897800/SRR897800_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897800/SRR897800_2.fastq.gz	SRR897800_2.fastq.gz	SRR897800_GSM1157934_SEQC_ILM_NVS_A_1_L05_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR897801	GSM1157935: SEQC_ILM_NVS_A_1_L06_ATCACG_AD0902ACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	21117	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897801/SRR897801.sra	SRR897801.sra	SRR897801_GSM1157935_SEQC_ILM_NVS_A_1_L06_ATCACG_AD0902ACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897801/SRR897801_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897801/SRR897801_1.fastq.gz	SRR897801_1.fastq.gz	SRR897801_GSM1157935_SEQC_ILM_NVS_A_1_L06_ATCACG_AD0902ACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR897801	GSM1157935: SEQC_ILM_NVS_A_1_L06_ATCACG_AD0902ACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	21117	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897801/SRR897801.sra	SRR897801.sra	SRR897801_GSM1157935_SEQC_ILM_NVS_A_1_L06_ATCACG_AD0902ACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897801/SRR897801_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897801/SRR897801_2.fastq.gz	SRR897801_2.fastq.gz	SRR897801_GSM1157935_SEQC_ILM_NVS_A_1_L06_ATCACG_AD0902ACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR897802	GSM1157936: SEQC_ILM_NVS_A_1_L06_ATCACG_BD08PVACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	20423	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897802/SRR897802.sra	SRR897802.sra	SRR897802_GSM1157936_SEQC_ILM_NVS_A_1_L06_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897802/SRR897802_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897802/SRR897802_1.fastq.gz	SRR897802_1.fastq.gz	SRR897802_GSM1157936_SEQC_ILM_NVS_A_1_L06_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR897802	GSM1157936: SEQC_ILM_NVS_A_1_L06_ATCACG_BD08PVACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	20423	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897802/SRR897802.sra	SRR897802.sra	SRR897802_GSM1157936_SEQC_ILM_NVS_A_1_L06_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897802/SRR897802_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897802/SRR897802_2.fastq.gz	SRR897802_2.fastq.gz	SRR897802_GSM1157936_SEQC_ILM_NVS_A_1_L06_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR897803	GSM1157937: SEQC_ILM_NVS_A_1_L07_ATCACG_AD0902ACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	20909	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897803/SRR897803.sra	SRR897803.sra	SRR897803_GSM1157937_SEQC_ILM_NVS_A_1_L07_ATCACG_AD0902ACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897803/SRR897803_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897803/SRR897803_1.fastq.gz	SRR897803_1.fastq.gz	SRR897803_GSM1157937_SEQC_ILM_NVS_A_1_L07_ATCACG_AD0902ACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR897803	GSM1157937: SEQC_ILM_NVS_A_1_L07_ATCACG_AD0902ACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	20909	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897803/SRR897803.sra	SRR897803.sra	SRR897803_GSM1157937_SEQC_ILM_NVS_A_1_L07_ATCACG_AD0902ACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897803/SRR897803_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897803/SRR897803_2.fastq.gz	SRR897803_2.fastq.gz	SRR897803_GSM1157937_SEQC_ILM_NVS_A_1_L07_ATCACG_AD0902ACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR897805	GSM1157939: SEQC_ILM_NVS_A_1_L08_ATCACG_AD0902ACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	20843	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897805/SRR897805.sra	SRR897805.sra	SRR897805_GSM1157939_SEQC_ILM_NVS_A_1_L08_ATCACG_AD0902ACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897805/SRR897805_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897805/SRR897805_1.fastq.gz	SRR897805_1.fastq.gz	SRR897805_GSM1157939_SEQC_ILM_NVS_A_1_L08_ATCACG_AD0902ACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR897805	GSM1157939: SEQC_ILM_NVS_A_1_L08_ATCACG_AD0902ACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	20843	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897805/SRR897805.sra	SRR897805.sra	SRR897805_GSM1157939_SEQC_ILM_NVS_A_1_L08_ATCACG_AD0902ACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897805/SRR897805_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897805/SRR897805_2.fastq.gz	SRR897805_2.fastq.gz	SRR897805_GSM1157939_SEQC_ILM_NVS_A_1_L08_ATCACG_AD0902ACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR897806	GSM1157940: SEQC_ILM_NVS_A_1_L08_ATCACG_BD08PVACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	20482	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897806/SRR897806.sra	SRR897806.sra	SRR897806_GSM1157940_SEQC_ILM_NVS_A_1_L08_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897806/SRR897806_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897806/SRR897806_1.fastq.gz	SRR897806_1.fastq.gz	SRR897806_GSM1157940_SEQC_ILM_NVS_A_1_L08_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR897806	GSM1157940: SEQC_ILM_NVS_A_1_L08_ATCACG_BD08PVACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	20482	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897806/SRR897806.sra	SRR897806.sra	SRR897806_GSM1157940_SEQC_ILM_NVS_A_1_L08_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897806/SRR897806_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897806/SRR897806_2.fastq.gz	SRR897806_2.fastq.gz	SRR897806_GSM1157940_SEQC_ILM_NVS_A_1_L08_ATCACG_BD08PVACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR897807	GSM1157941: SEQC_ILM_NVS_A_2_L01_ACAGTG_AD0902ACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	24331	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897807/SRR897807.sra	SRR897807.sra	SRR897807_GSM1157941_SEQC_ILM_NVS_A_2_L01_ACAGTG_AD0902ACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897807/SRR897807_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897807/SRR897807_1.fastq.gz	SRR897807_1.fastq.gz	SRR897807_GSM1157941_SEQC_ILM_NVS_A_2_L01_ACAGTG_AD0902ACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR897807	GSM1157941: SEQC_ILM_NVS_A_2_L01_ACAGTG_AD0902ACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	24331	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897807/SRR897807.sra	SRR897807.sra	SRR897807_GSM1157941_SEQC_ILM_NVS_A_2_L01_ACAGTG_AD0902ACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897807/SRR897807_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897807/SRR897807_2.fastq.gz	SRR897807_2.fastq.gz	SRR897807_GSM1157941_SEQC_ILM_NVS_A_2_L01_ACAGTG_AD0902ACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR897808	GSM1157942: SEQC_ILM_NVS_A_2_L01_ACAGTG_BD08PVACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	23448	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR897/SRR897808/SRR897808.sra	SRR897808.sra	SRR897808_GSM1157942_SEQC_ILM_NVS_A_2_L01_ACAGTG_BD08PVACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR897/SRR897808/SRR897808_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR897/SRR897808/SRR897808_1.fastq.gz	SRR897808_1.fastq.gz	SRR897808_GSM1157942_SEQC_ILM_NVS_A_2_L01_ACAGTG_BD08PVACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
