Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR898114	GSM1158248: SEQC_ILM_COH_A_1_L04_ATCACG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22034	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898114/SRR898114.sra	SRR898114.sra	SRR898114_GSM1158248_SEQC_ILM_COH_A_1_L04_ATCACG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898114/SRR898114_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898114/SRR898114_1.fastq.gz	SRR898114_1.fastq.gz	SRR898114_GSM1158248_SEQC_ILM_COH_A_1_L04_ATCACG_AC03KTACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR898114	GSM1158248: SEQC_ILM_COH_A_1_L04_ATCACG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22034	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898114/SRR898114.sra	SRR898114.sra	SRR898114_GSM1158248_SEQC_ILM_COH_A_1_L04_ATCACG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898114/SRR898114_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898114/SRR898114_2.fastq.gz	SRR898114_2.fastq.gz	SRR898114_GSM1158248_SEQC_ILM_COH_A_1_L04_ATCACG_AC03KTACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR898118	GSM1158252: SEQC_ILM_COH_A_1_L08_ATCACG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	26344	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898118/SRR898118.sra	SRR898118.sra	SRR898118_GSM1158252_SEQC_ILM_COH_A_1_L08_ATCACG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898118/SRR898118_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898118/SRR898118_1.fastq.gz	SRR898118_1.fastq.gz	SRR898118_GSM1158252_SEQC_ILM_COH_A_1_L08_ATCACG_AC03KTACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR898118	GSM1158252: SEQC_ILM_COH_A_1_L08_ATCACG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	26344	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898118/SRR898118.sra	SRR898118.sra	SRR898118_GSM1158252_SEQC_ILM_COH_A_1_L08_ATCACG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898118/SRR898118_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898118/SRR898118_2.fastq.gz	SRR898118_2.fastq.gz	SRR898118_GSM1158252_SEQC_ILM_COH_A_1_L08_ATCACG_AC03KTACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR898119	GSM1158253: SEQC_ILM_COH_A_2_L01_ACAGTG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	26068	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898119/SRR898119.sra	SRR898119.sra	SRR898119_GSM1158253_SEQC_ILM_COH_A_2_L01_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898119/SRR898119_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898119/SRR898119_1.fastq.gz	SRR898119_1.fastq.gz	SRR898119_GSM1158253_SEQC_ILM_COH_A_2_L01_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR898119	GSM1158253: SEQC_ILM_COH_A_2_L01_ACAGTG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	26068	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898119/SRR898119.sra	SRR898119.sra	SRR898119_GSM1158253_SEQC_ILM_COH_A_2_L01_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898119/SRR898119_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898119/SRR898119_2.fastq.gz	SRR898119_2.fastq.gz	SRR898119_GSM1158253_SEQC_ILM_COH_A_2_L01_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR898117	GSM1158251: SEQC_ILM_COH_A_1_L07_ATCACG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	25720	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898117/SRR898117.sra	SRR898117.sra	SRR898117_GSM1158251_SEQC_ILM_COH_A_1_L07_ATCACG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898117/SRR898117_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898117/SRR898117_1.fastq.gz	SRR898117_1.fastq.gz	SRR898117_GSM1158251_SEQC_ILM_COH_A_1_L07_ATCACG_AC03KTACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR898117	GSM1158251: SEQC_ILM_COH_A_1_L07_ATCACG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	25720	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898117/SRR898117.sra	SRR898117.sra	SRR898117_GSM1158251_SEQC_ILM_COH_A_1_L07_ATCACG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898117/SRR898117_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898117/SRR898117_2.fastq.gz	SRR898117_2.fastq.gz	SRR898117_GSM1158251_SEQC_ILM_COH_A_1_L07_ATCACG_AC03KTACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR898122	GSM1158256: SEQC_ILM_COH_A_2_L04_ACAGTG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22156	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898122/SRR898122.sra	SRR898122.sra	SRR898122_GSM1158256_SEQC_ILM_COH_A_2_L04_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898122/SRR898122_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898122/SRR898122_1.fastq.gz	SRR898122_1.fastq.gz	SRR898122_GSM1158256_SEQC_ILM_COH_A_2_L04_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR898122	GSM1158256: SEQC_ILM_COH_A_2_L04_ACAGTG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22156	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898122/SRR898122.sra	SRR898122.sra	SRR898122_GSM1158256_SEQC_ILM_COH_A_2_L04_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898122/SRR898122_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898122/SRR898122_2.fastq.gz	SRR898122_2.fastq.gz	SRR898122_GSM1158256_SEQC_ILM_COH_A_2_L04_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR898120	GSM1158254: SEQC_ILM_COH_A_2_L02_ACAGTG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	26124	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898120/SRR898120.sra	SRR898120.sra	SRR898120_GSM1158254_SEQC_ILM_COH_A_2_L02_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898120/SRR898120_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898120/SRR898120_1.fastq.gz	SRR898120_1.fastq.gz	SRR898120_GSM1158254_SEQC_ILM_COH_A_2_L02_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR898120	GSM1158254: SEQC_ILM_COH_A_2_L02_ACAGTG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	26124	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898120/SRR898120.sra	SRR898120.sra	SRR898120_GSM1158254_SEQC_ILM_COH_A_2_L02_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898120/SRR898120_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898120/SRR898120_2.fastq.gz	SRR898120_2.fastq.gz	SRR898120_GSM1158254_SEQC_ILM_COH_A_2_L02_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR898121	GSM1158255: SEQC_ILM_COH_A_2_L03_ACAGTG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22052	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898121/SRR898121.sra	SRR898121.sra	SRR898121_GSM1158255_SEQC_ILM_COH_A_2_L03_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898121/SRR898121_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898121/SRR898121_1.fastq.gz	SRR898121_1.fastq.gz	SRR898121_GSM1158255_SEQC_ILM_COH_A_2_L03_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR898121	GSM1158255: SEQC_ILM_COH_A_2_L03_ACAGTG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22052	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898121/SRR898121.sra	SRR898121.sra	SRR898121_GSM1158255_SEQC_ILM_COH_A_2_L03_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898121/SRR898121_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898121/SRR898121_2.fastq.gz	SRR898121_2.fastq.gz	SRR898121_GSM1158255_SEQC_ILM_COH_A_2_L03_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR898124	GSM1158258: SEQC_ILM_COH_A_2_L06_ACAGTG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	26544	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898124/SRR898124.sra	SRR898124.sra	SRR898124_GSM1158258_SEQC_ILM_COH_A_2_L06_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898124/SRR898124_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898124/SRR898124_1.fastq.gz	SRR898124_1.fastq.gz	SRR898124_GSM1158258_SEQC_ILM_COH_A_2_L06_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR898124	GSM1158258: SEQC_ILM_COH_A_2_L06_ACAGTG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	26544	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898124/SRR898124.sra	SRR898124.sra	SRR898124_GSM1158258_SEQC_ILM_COH_A_2_L06_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898124/SRR898124_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898124/SRR898124_2.fastq.gz	SRR898124_2.fastq.gz	SRR898124_GSM1158258_SEQC_ILM_COH_A_2_L06_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR898125	GSM1158259: SEQC_ILM_COH_A_2_L07_ACAGTG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	25902	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898125/SRR898125.sra	SRR898125.sra	SRR898125_GSM1158259_SEQC_ILM_COH_A_2_L07_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898125/SRR898125_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898125/SRR898125_1.fastq.gz	SRR898125_1.fastq.gz	SRR898125_GSM1158259_SEQC_ILM_COH_A_2_L07_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR898125	GSM1158259: SEQC_ILM_COH_A_2_L07_ACAGTG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	25902	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898125/SRR898125.sra	SRR898125.sra	SRR898125_GSM1158259_SEQC_ILM_COH_A_2_L07_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898125/SRR898125_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898125/SRR898125_2.fastq.gz	SRR898125_2.fastq.gz	SRR898125_GSM1158259_SEQC_ILM_COH_A_2_L07_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR898123	GSM1158257: SEQC_ILM_COH_A_2_L05_ACAGTG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	26492	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898123/SRR898123.sra	SRR898123.sra	SRR898123_GSM1158257_SEQC_ILM_COH_A_2_L05_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898123/SRR898123_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898123/SRR898123_1.fastq.gz	SRR898123_1.fastq.gz	SRR898123_GSM1158257_SEQC_ILM_COH_A_2_L05_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR898123	GSM1158257: SEQC_ILM_COH_A_2_L05_ACAGTG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	26492	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898123/SRR898123.sra	SRR898123.sra	SRR898123_GSM1158257_SEQC_ILM_COH_A_2_L05_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898123/SRR898123_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898123/SRR898123_2.fastq.gz	SRR898123_2.fastq.gz	SRR898123_GSM1158257_SEQC_ILM_COH_A_2_L05_ACAGTG_AC03KTACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR898128	GSM1158262: SEQC_ILM_COH_A_3_L02_GATCAG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	26013	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898128/SRR898128.sra	SRR898128.sra	SRR898128_GSM1158262_SEQC_ILM_COH_A_3_L02_GATCAG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898128/SRR898128_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898128/SRR898128_1.fastq.gz	SRR898128_1.fastq.gz	SRR898128_GSM1158262_SEQC_ILM_COH_A_3_L02_GATCAG_AC03KTACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR898128	GSM1158262: SEQC_ILM_COH_A_3_L02_GATCAG_AC03KTACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	26013	1437537600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR898/SRR898128/SRR898128.sra	SRR898128.sra	SRR898128_GSM1158262_SEQC_ILM_COH_A_3_L02_GATCAG_AC03KTACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898128/SRR898128_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR898/SRR898128/SRR898128_2.fastq.gz	SRR898128_2.fastq.gz	SRR898128_GSM1158262_SEQC_ILM_COH_A_3_L02_GATCAG_AC03KTACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
