Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR1216002	GSM1361980: SEQC_ILM_NYG_A_1_L08_ATCACG_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	21549	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1216002/SRR1216002.sra	SRR1216002.sra	SRR1216002_GSM1361980_SEQC_ILM_NYG_A_1_L08_ATCACG_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/002/SRR1216002/SRR1216002_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/002/SRR1216002/SRR1216002_1.fastq.gz	SRR1216002_1.fastq.gz	SRR1216002_GSM1361980_SEQC_ILM_NYG_A_1_L08_ATCACG_AC132FACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1216002	GSM1361980: SEQC_ILM_NYG_A_1_L08_ATCACG_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	21549	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1216002/SRR1216002.sra	SRR1216002.sra	SRR1216002_GSM1361980_SEQC_ILM_NYG_A_1_L08_ATCACG_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/002/SRR1216002/SRR1216002_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/002/SRR1216002/SRR1216002_2.fastq.gz	SRR1216002_2.fastq.gz	SRR1216002_GSM1361980_SEQC_ILM_NYG_A_1_L08_ATCACG_AC132FACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1216003	GSM1361981: SEQC_ILM_NYG_A_2_L02_ACAGTG_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22719	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1216003/SRR1216003.sra	SRR1216003.sra	SRR1216003_GSM1361981_SEQC_ILM_NYG_A_2_L02_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/003/SRR1216003/SRR1216003_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/003/SRR1216003/SRR1216003_1.fastq.gz	SRR1216003_1.fastq.gz	SRR1216003_GSM1361981_SEQC_ILM_NYG_A_2_L02_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1216003	GSM1361981: SEQC_ILM_NYG_A_2_L02_ACAGTG_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22719	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1216003/SRR1216003.sra	SRR1216003.sra	SRR1216003_GSM1361981_SEQC_ILM_NYG_A_2_L02_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/003/SRR1216003/SRR1216003_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/003/SRR1216003/SRR1216003_2.fastq.gz	SRR1216003_2.fastq.gz	SRR1216003_GSM1361981_SEQC_ILM_NYG_A_2_L02_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1215999	GSM1361977: SEQC_ILM_NYG_A_1_L05_ATCACG_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	21704	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1215999/SRR1215999.sra	SRR1215999.sra	SRR1215999_GSM1361977_SEQC_ILM_NYG_A_1_L05_ATCACG_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/009/SRR1215999/SRR1215999_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/009/SRR1215999/SRR1215999_1.fastq.gz	SRR1215999_1.fastq.gz	SRR1215999_GSM1361977_SEQC_ILM_NYG_A_1_L05_ATCACG_AC132FACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1215999	GSM1361977: SEQC_ILM_NYG_A_1_L05_ATCACG_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	21704	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1215999/SRR1215999.sra	SRR1215999.sra	SRR1215999_GSM1361977_SEQC_ILM_NYG_A_1_L05_ATCACG_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/009/SRR1215999/SRR1215999_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/009/SRR1215999/SRR1215999_2.fastq.gz	SRR1215999_2.fastq.gz	SRR1215999_GSM1361977_SEQC_ILM_NYG_A_1_L05_ATCACG_AC132FACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1216004	GSM1361982: SEQC_ILM_NYG_A_2_L03_ACAGTG_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22195	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1216004/SRR1216004.sra	SRR1216004.sra	SRR1216004_GSM1361982_SEQC_ILM_NYG_A_2_L03_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/004/SRR1216004/SRR1216004_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/004/SRR1216004/SRR1216004_1.fastq.gz	SRR1216004_1.fastq.gz	SRR1216004_GSM1361982_SEQC_ILM_NYG_A_2_L03_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1216004	GSM1361982: SEQC_ILM_NYG_A_2_L03_ACAGTG_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22195	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1216004/SRR1216004.sra	SRR1216004.sra	SRR1216004_GSM1361982_SEQC_ILM_NYG_A_2_L03_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/004/SRR1216004/SRR1216004_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/004/SRR1216004/SRR1216004_2.fastq.gz	SRR1216004_2.fastq.gz	SRR1216004_GSM1361982_SEQC_ILM_NYG_A_2_L03_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1216006	GSM1361984: SEQC_ILM_NYG_A_2_L05_ACAGTG_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22564	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1216006/SRR1216006.sra	SRR1216006.sra	SRR1216006_GSM1361984_SEQC_ILM_NYG_A_2_L05_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/006/SRR1216006/SRR1216006_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/006/SRR1216006/SRR1216006_1.fastq.gz	SRR1216006_1.fastq.gz	SRR1216006_GSM1361984_SEQC_ILM_NYG_A_2_L05_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1216006	GSM1361984: SEQC_ILM_NYG_A_2_L05_ACAGTG_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22564	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1216006/SRR1216006.sra	SRR1216006.sra	SRR1216006_GSM1361984_SEQC_ILM_NYG_A_2_L05_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/006/SRR1216006/SRR1216006_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/006/SRR1216006/SRR1216006_2.fastq.gz	SRR1216006_2.fastq.gz	SRR1216006_GSM1361984_SEQC_ILM_NYG_A_2_L05_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1216007	GSM1361985: SEQC_ILM_NYG_A_2_L06_ACAGTG_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22286	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1216007/SRR1216007.sra	SRR1216007.sra	SRR1216007_GSM1361985_SEQC_ILM_NYG_A_2_L06_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/007/SRR1216007/SRR1216007_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/007/SRR1216007/SRR1216007_1.fastq.gz	SRR1216007_1.fastq.gz	SRR1216007_GSM1361985_SEQC_ILM_NYG_A_2_L06_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1216007	GSM1361985: SEQC_ILM_NYG_A_2_L06_ACAGTG_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22286	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1216007/SRR1216007.sra	SRR1216007.sra	SRR1216007_GSM1361985_SEQC_ILM_NYG_A_2_L06_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/007/SRR1216007/SRR1216007_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/007/SRR1216007/SRR1216007_2.fastq.gz	SRR1216007_2.fastq.gz	SRR1216007_GSM1361985_SEQC_ILM_NYG_A_2_L06_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1216005	GSM1361983: SEQC_ILM_NYG_A_2_L04_ACAGTG_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22770	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1216005/SRR1216005.sra	SRR1216005.sra	SRR1216005_GSM1361983_SEQC_ILM_NYG_A_2_L04_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/005/SRR1216005/SRR1216005_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/005/SRR1216005/SRR1216005_1.fastq.gz	SRR1216005_1.fastq.gz	SRR1216005_GSM1361983_SEQC_ILM_NYG_A_2_L04_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1216005	GSM1361983: SEQC_ILM_NYG_A_2_L04_ACAGTG_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22770	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1216005/SRR1216005.sra	SRR1216005.sra	SRR1216005_GSM1361983_SEQC_ILM_NYG_A_2_L04_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/005/SRR1216005/SRR1216005_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/005/SRR1216005/SRR1216005_2.fastq.gz	SRR1216005_2.fastq.gz	SRR1216005_GSM1361983_SEQC_ILM_NYG_A_2_L04_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1216008	GSM1361986: SEQC_ILM_NYG_A_2_L07_ACAGTG_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22542	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1216008/SRR1216008.sra	SRR1216008.sra	SRR1216008_GSM1361986_SEQC_ILM_NYG_A_2_L07_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/008/SRR1216008/SRR1216008_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/008/SRR1216008/SRR1216008_1.fastq.gz	SRR1216008_1.fastq.gz	SRR1216008_GSM1361986_SEQC_ILM_NYG_A_2_L07_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1216008	GSM1361986: SEQC_ILM_NYG_A_2_L07_ACAGTG_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22542	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1216008/SRR1216008.sra	SRR1216008.sra	SRR1216008_GSM1361986_SEQC_ILM_NYG_A_2_L07_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/008/SRR1216008/SRR1216008_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/008/SRR1216008/SRR1216008_2.fastq.gz	SRR1216008_2.fastq.gz	SRR1216008_GSM1361986_SEQC_ILM_NYG_A_2_L07_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1216009	GSM1361987: SEQC_ILM_NYG_A_2_L08_ACAGTG_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22408	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1216009/SRR1216009.sra	SRR1216009.sra	SRR1216009_GSM1361987_SEQC_ILM_NYG_A_2_L08_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/009/SRR1216009/SRR1216009_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/009/SRR1216009/SRR1216009_1.fastq.gz	SRR1216009_1.fastq.gz	SRR1216009_GSM1361987_SEQC_ILM_NYG_A_2_L08_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1216009	GSM1361987: SEQC_ILM_NYG_A_2_L08_ACAGTG_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	22408	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1216009/SRR1216009.sra	SRR1216009.sra	SRR1216009_GSM1361987_SEQC_ILM_NYG_A_2_L08_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/009/SRR1216009/SRR1216009_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/009/SRR1216009/SRR1216009_2.fastq.gz	SRR1216009_2.fastq.gz	SRR1216009_GSM1361987_SEQC_ILM_NYG_A_2_L08_ACAGTG_AC132FACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1216011	GSM1361989: SEQC_ILM_NYG_A_3_L03_AGTCAA_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	19279	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1216011/SRR1216011.sra	SRR1216011.sra	SRR1216011_GSM1361989_SEQC_ILM_NYG_A_3_L03_AGTCAA_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/001/SRR1216011/SRR1216011_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/001/SRR1216011/SRR1216011_1.fastq.gz	SRR1216011_1.fastq.gz	SRR1216011_GSM1361989_SEQC_ILM_NYG_A_3_L03_AGTCAA_AC132FACXX_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1216011	GSM1361989: SEQC_ILM_NYG_A_3_L03_AGTCAA_AC132FACXX; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	19279	1407729600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR121/SRR1216011/SRR1216011.sra	SRR1216011.sra	SRR1216011_GSM1361989_SEQC_ILM_NYG_A_3_L03_AGTCAA_AC132FACXX_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/001/SRR1216011/SRR1216011_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR121/001/SRR1216011/SRR1216011_2.fastq.gz	SRR1216011_2.fastq.gz	SRR1216011_GSM1361989_SEQC_ILM_NYG_A_3_L03_AGTCAA_AC132FACXX_Homo_sapiens_RNA-Seq_2.fastq.gz
